category,osm_id,osm_type,name,subtype,lat,lon,address,city,phone,website,dist_motorway_m,dist_primary_m,dist_secondary_m,road_accessibility_score
restauration_loisirs,11414762682,node,,cafe,33.5907294,-7.614857,,,,,8139.0,658.0,86.0,0.357
restauration_loisirs,11414762685,node,,cafe,33.5893666,-7.6134495,,,,,7941.0,640.0,161.0,0.232
restauration_loisirs,11414762771,node,,cafe,33.5903113,-7.614465,,,,,8080.0,706.0,115.0,0.308
restauration_loisirs,11414763870,node,,cafe,33.5903975,-7.6144145,,,,,8085.0,695.0,105.0,0.325
restauration_loisirs,11415142369,node,,cafe,33.5853537,-7.6101606,,,,,7401.0,130.0,127.0,0.592
restauration_loisirs,11415330998,node,,cafe,33.5915693,-7.6153454,,,,,8242.0,554.0,16.0,0.473
restauration_loisirs,11415330999,node,,fast_food,33.5924905,-7.6158505,,,,,8353.0,442.0,64.0,0.393
restauration_loisirs,11415331677,node,,cafe,33.5930075,-7.615992,,,,,8409.0,384.0,112.0,0.313
restauration_loisirs,11415331871,node,,fast_food,33.5908221,-7.6148131,,,,,8145.0,648.0,74.0,0.377
restauration_loisirs,11418086125,node,جمعية بيلير,fitness_centre,33.5918727,-7.6288711,,,,,9006.0,243.0,101.0,0.411
restauration_loisirs,11420470428,node,Hostel Bresil,hotel,33.5981157,-7.6171647,,,,,8949.0,156.0,112.0,0.55
restauration_loisirs,11420470430,node,La victoire,hotel,33.5991664,-7.6167972,,,,,9032.0,163.0,167.0,0.539
restauration_loisirs,11446031504,node,Pizza Hut Express,fast_food,33.5891754,-7.6289622,,,,,8762.0,349.0,40.0,0.433
restauration_loisirs,11446166490,node,Coin jean jaures,fast_food,33.5897458,-7.6275991,,,,,8749.0,474.0,88.0,0.353
restauration_loisirs,11446167665,node,Casa jose,restaurant,33.5896958,-7.6274645,,,,,8737.0,477.0,81.0,0.365
restauration_loisirs,11446876469,node,,cafe,33.4560689,-7.5150199,,,,,1291.0,534.0,149.0,0.252
restauration_loisirs,11453220369,node,Stayhere Twin Center,hotel,33.587411,-7.6346741,Rue Ibnou Hilal,,+212 6 66 29 36 19,https://stayhere.ma,8676.0,86.0,115.0,0.662
restauration_loisirs,11630506395,node,,cafe,33.5386387,-7.6804125,,,,,3522.0,985.0,17.0,0.472
restauration_loisirs,11717443434,node,Café le Rossignol,cafe,33.536662,-7.5873179,,,,,1931.0,630.0,15.0,0.475
restauration_loisirs,11742852053,node,Oh My Bun,fast_food,33.5886854,-7.6317411,,,,,8756.0,135.0,110.0,0.584
restauration_loisirs,11822391927,node,Dahab Café,cafe,33.5887839,-7.6323473,,,,,8778.0,100.0,64.0,0.64
restauration_loisirs,11822391928,node,Niya,restaurant,33.5886969,-7.632462,,,+212 6 11 18 93 90,https://niya-casablanca.com/,8771.0,86.0,68.0,0.662
restauration_loisirs,11891549020,node,Green Black,cafe,33.607696,-7.6208604,,,,,10041.0,145.0,273.0,0.568
restauration_loisirs,11891561552,node,La Mass,fast_food,33.6023944,-7.6216848,,,,,9573.0,274.0,145.0,0.362
restauration_loisirs,11891921341,node,Bambou Panda,restaurant,33.6058793,-7.628809,,,,,10256.0,234.0,20.0,0.467
restauration_loisirs,11911759660,node,Cappadocia,cafe,33.6062625,-7.62939,,,,,10321.0,183.0,21.0,0.507
restauration_loisirs,11911762299,node,Le Melliber,restaurant,33.6042229,-7.6328261,Boulevard Moulay Youssef شارع مولاي يوسف,,,,10318.0,198.0,39.0,0.483
restauration_loisirs,11945845060,node,Chez Robio,restaurant,33.5655723,-7.6263224,Boulevard Abdelmoumen شارع عبد المومن,,+212 6 50 52 55 96,,6137.0,178.0,26.0,0.515
restauration_loisirs,11955362156,node,Café Black Sky,cafe,33.5737817,-7.6314742,,,,,7133.0,690.0,1.0,0.498
restauration_loisirs,12017206269,node,Paul Cafe,cafe,33.582557,-7.627125,,,,,8008.0,151.0,48.0,0.558
restauration_loisirs,12096994525,node,L'Instant T,theatre,33.5860048,-7.6333336,Rue Al Manaziz,Casablanca,,,8496.0,93.0,78.0,0.651
restauration_loisirs,12113290834,node,Papa John's,fast_food,33.587979,-7.6386446,Rue Oumayma Essayeh زنقة أميمة السايح,,,,8830.0,125.0,83.0,0.6
restauration_loisirs,12113462438,node,Le Racine,cafe,33.5884367,-7.6388687,Rue Oumayma Essayeh زنقة أميمة السايح,,,,8884.0,148.0,76.0,0.563
restauration_loisirs,12113608271,node,dipndip,cafe,33.5885831,-7.6406609,Urban Square,,,https://dipndip.com/,8946.0,64.0,77.0,0.698
restauration_loisirs,12113608272,node,Espressolab,cafe,33.5886726,-7.6403217,Urban Square,,,,8947.0,71.0,44.0,0.686
restauration_loisirs,12113618487,node,Fitness Park,fitness_centre,33.588541,-7.6402761,Urban Square,,,,8931.0,86.0,44.0,0.662
restauration_loisirs,12113618492,node,Pepe Luis,restaurant,33.5887547,-7.6400219,Urban Square,,,,8948.0,72.0,16.0,0.685
restauration_loisirs,12113618493,node,Oh My Bun,fast_food,33.5883714,-7.6398773,Rue Normandie زنقة نورماندي,,,,8903.0,116.0,25.0,0.614
restauration_loisirs,12113618494,node,Room 21,cafe,33.588443,-7.6398995,Rue Normandie زنقة نورماندي,,,,8911.0,108.0,29.0,0.627
restauration_loisirs,12113618497,node,Ahmet Chef,restaurant,33.5891458,-7.6402696,Boulevard d'Anfa شارع أنفا,,,https://www.ahmetchef.com/,8996.0,23.0,20.0,0.763
restauration_loisirs,12113877135,node,La Grande Brasserie,restaurant,33.5871666,-7.6395445,Rue Normandie زنقة نورماندي,,+212 5 22 39 72 27,https://www.lagrandebrasserie.ma/,8766.0,20.0,16.0,0.768
restauration_loisirs,12114229971,node,Burger King,fast_food,33.5637085,-7.6628617,,,,,6160.0,1640.0,52.0,0.413
restauration_loisirs,12114229972,node,ماكدونالدز,fast_food,33.5636967,-7.6630027,,,,,6158.0,1650.0,41.0,0.432
restauration_loisirs,12114229973,node,دجاج كنتاكي,fast_food,33.5637907,-7.662615,,,,,6171.0,1617.0,41.0,0.432
restauration_loisirs,12114229974,node,Dunkin',fast_food,33.563312,-7.6635737,,,,,6111.0,1718.0,64.0,0.393
restauration_loisirs,12115568107,node,Chocochino,cafe,33.588491,-7.6404604,Urban Square,,,,8931.0,83.0,62.0,0.667
restauration_loisirs,12115903247,node,Japonico,restaurant,33.5878325,-7.638078,Rue Al Mansour Saadi زنقة المنصور السعدي,,,,8800.0,113.0,131.0,0.619
restauration_loisirs,12117658114,node,BEX Coffee,cafe,33.5906728,-7.637444,Rue Michel Ange زنقة ميشبل أنج,,+212 6 12 55 45 43,https://www.instagram.com/bexcoffeema/,9090.0,21.0,227.0,0.766
restauration_loisirs,12117658115,node,Dunkin',fast_food,33.5907244,-7.6373297,Rue Michel Ange زنقة ميشبل أنج,,,,9093.0,28.0,225.0,0.755
restauration_loisirs,12117658116,node,Gong Cha,cafe,33.5907787,-7.637218,Boulevard d'Anfa شارع أنفا,,,,9096.0,31.0,223.0,0.75
restauration_loisirs,12117658117,node,% Arabica,cafe,33.5908157,-7.6371164,Boulevard d'Anfa شارع أنفا,,+212 5 22 36 52 42,http://www.arabica.coffee,9098.0,25.0,223.0,0.76
restauration_loisirs,12144566066,node,Milk + Honey,restaurant,33.588257,-7.6393618,Rue Normandie زنقة نورماندي,,,,8877.0,143.0,27.0,0.571
restauration_loisirs,12144692152,node,Pastrama,restaurant,33.5872625,-7.6384661,Rue Oumayma Essayeh زنقة أميمة السايح,,,,8748.0,47.0,85.0,0.725
restauration_loisirs,12144692188,node,La Grillardière,restaurant,33.5883982,-7.6374661,Rue Al Mansour Saadi زنقة المنصور السعدي,,+212 5 22 94 58 40,https://lagrillardiere.ma/,8846.0,181.0,200.0,0.51
restauration_loisirs,12202277549,node,Dream Donuts & Coffee,fast_food,33.5858634,-7.6359647,Rue El Kadi Iass زنقة القاضي إياس,Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,,,8538.0,95.0,18.0,0.648
restauration_loisirs,12223088471,node,HL Burger - Holy Choco - Crust & Grill,restaurant,33.5192231,-7.693517,Nationale Route Lissasfa,"Casablanca,",,,2072.0,34.0,862.0,0.746
restauration_loisirs,12300080298,node,Café Gaya,cafe,33.5817058,-7.6436931,,,,,8308.0,658.0,13.0,0.478
restauration_loisirs,12300080299,node,,fast_food,33.5801093,-7.6416269,Rue Al Mansour Al Abidi زنقة المنصور العابدي,,,,8077.0,469.0,68.0,0.387
restauration_loisirs,12300088828,node,Picalla,fast_food,33.5806937,-7.6409454,Rue Al Mansour Al Abidi زنقة المنصور العابدي,,,,8118.0,458.0,23.0,0.462
restauration_loisirs,12300088829,node,,fast_food,33.5807167,-7.6409225,Rue Al Mansour Al Abidi زنقة المنصور العابدي,,,,8120.0,457.0,26.0,0.457
restauration_loisirs,12313025717,node,Café Bourneix,cafe,33.5798613,-7.6422831,,,,,8071.0,503.0,11.0,0.482
restauration_loisirs,12320323709,node,Café Wino,cafe,33.582204,-7.6408722,Rue Abou Ishak Chirazi,,,,8275.0,543.0,40.0,0.433
restauration_loisirs,12323348661,node,,cafe,33.5816762,-7.6395077,Boulevard Bir Anzarane شارع بئر أنزران,,,,8181.0,407.0,16.0,0.473
restauration_loisirs,12323348687,node,RESTAURANT MONO-CLUB,restaurant,33.5815049,-7.6398128,Rue Al Mansour Al Abidi زنقة المنصور العابدي,,,,8171.0,418.0,43.0,0.428
restauration_loisirs,12324111894,node,Anytime Fitness,fitness_centre,33.5867878,-7.6443464,Rue Ali Abderrazzak زنقة علي عبد الرزاق,,+212 6 64 91 29 35,https://www.anytimefitness.ma/,8861.0,114.0,25.0,0.618
restauration_loisirs,12339182923,node,ZIZINE GRILLADERIE,fast_food,33.5802931,-7.6411676,Rue Al Mansour Al Abidi زنقة المنصور العابدي,,,,8082.0,448.0,24.0,0.46
restauration_loisirs,12393854743,node,Pathé Casablanca,cinema,33.5440684,-7.6402787,,,,,4418.0,149.0,144.0,0.562
restauration_loisirs,12410260792,node,ستاربكس,cafe,33.5866985,-7.6386978,,,,,8694.0,31.0,59.0,0.75
restauration_loisirs,12410384692,node,Il Ferrarino,restaurant,33.5877316,-7.6423075,,,+212 5 22 94 12 36,https://www.ilferrarino.com/,8901.0,23.0,97.0,0.763
restauration_loisirs,12434362907,node,,cafe,33.5684979,-7.6674702,,,,,6670.0,1064.0,9.0,0.485
restauration_loisirs,12472974198,node,Dupond,cafe,33.5884548,-7.6405969,Urban Square,,,,8931.0,80.0,75.0,0.672
restauration_loisirs,12474285401,node,Hotel de Paris,hotel,33.592184,-7.6160696,,,,,8335.0,465.0,25.0,0.458
restauration_loisirs,12487542380,node,Restaurant Les Fleurs مطعم الزهور,restaurant,33.5965112,-7.6144385,,Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,,,8667.0,18.0,175.0,0.771
restauration_loisirs,12497880551,node,GO FITNESS,fitness_centre,33.5810551,-7.6394034,Rue Abou Ghaleb Chiane,,,,8112.0,357.0,58.0,0.403
restauration_loisirs,12506546445,node,QUICK GRILL,fast_food,33.5811263,-7.6387412,Rue El Hafid Salafi,,,,8101.0,314.0,22.0,0.463
restauration_loisirs,12579146901,node,Antic Palais,cafe,33.5930557,-7.6169666,Rue Idriss Lahrizi,,,,8462.0,348.0,81.0,0.365
restauration_loisirs,12703885678,node,Eurostars,hotel,33.5665301,-7.6509585,Boulevard Sidi Abderrahmane شارع سيدي عبد الرحمان,,,https://www.eurostarshotels.co.uk/eurostars-casa-anfa.html,6656.0,604.0,53.0,0.412
restauration_loisirs,12714991924,node,Caribou Coffee,cafe,33.590489,-7.6379172,Boulevard d'Anfa شارع أنفا,,,,9081.0,24.0,233.0,0.762
restauration_loisirs,12717183704,node,Le Mynt,restaurant,33.5852973,-7.6458199,Rue Ali Abderrazzak زنقة علي عبد الرزاق,,+212 5 22 39 53 37,,8751.0,254.0,44.0,0.427
restauration_loisirs,12717334594,node,Sugar Hill,cafe,33.591347,-7.6388984,Rue Ahmed El Mokri زنقة أحمد المقري,,,,9197.0,146.0,114.0,0.566
restauration_loisirs,12732241308,node,Le Marly,restaurant,33.5884516,-7.6449671,Avenue Moulay Rachid شارع مولاي رشيد,,+212 5 22 94 66 76,https://lemarly.netlify.app/,9055.0,28.0,18.0,0.755
restauration_loisirs,12773529324,node,Kamanja 55,restaurant,33.6050003,-7.6579226,Boulevard de la Corniche شارع الكورنيش,,,,10774.0,56.0,73.0,0.71
restauration_loisirs,12782326881,node,Biker's Coffee,cafe,33.5587774,-7.5589618,,Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,+212 6 87 57 83 38,,2792.0,156.0,222.0,0.55
restauration_loisirs,12802286671,node,Café Venezia,cafe,33.5877522,-7.618627,,,,,8063.0,554.0,16.0,0.473
restauration_loisirs,12827608768,node,Hôtel Lincoln,hotel,33.5942343,-7.6119362,Boulevard Mohammed V شارع محمد الخامس,,,,8331.0,249.0,284.0,0.402
restauration_loisirs,12844242052,node,Cinéma Lutétia سينما لوتيسيا,cinema,33.5940877,-7.6170419,Rue de Tata زنقة طاطا,,,,8562.0,236.0,183.0,0.422
restauration_loisirs,12853071690,node,Café COPA GABANA,cafe,33.580165,-7.63735,Boulevard Bir Anzarane شارع بئر أنزران,,,,7961.0,147.0,17.0,0.565
restauration_loisirs,12888245398,node,Meat Point,restaurant,33.5880626,-7.6397864,Rue Normandie زنقة نورماندي,,,,8868.0,114.0,17.0,0.618
restauration_loisirs,12888535708,node,King Tacos,fast_food,33.596206,-7.6313725,Boulevard Ziraoui شارع الزيراوي,,,,9527.0,295.0,52.0,0.413
restauration_loisirs,12906131759,node,NORSINE,cafe,33.5771307,-7.5165583,,,,,2179.0,8.0,179.0,0.787
restauration_loisirs,12909117905,node,Obama,cafe,33.5954718,-7.5390891,,,,,5094.0,602.0,342.0,0.0
restauration_loisirs,12909601285,node,ستاربكس,cafe,33.5899114,-7.6498659,Boulevard Franklin Roosevelt شارع فرانكلين روزفلت,,,https://www.starbucks.com/store-locator/store/23640-219604/villa-casablanca-boulevard-franklin-roosevelt-casablanca-08-na-ma,9217.0,294.0,37.0,0.438
restauration_loisirs,12909601291,node,Kôya,restaurant,33.5934607,-7.6548347,,,+212 5 22 36 95 53,https://koyacasablanca.com/,9532.0,840.0,31.0,0.448
restauration_loisirs,12909601293,node,Café Society 1920,cafe,33.5959122,-7.6550058,Boulevard Driss Slaoui شارع إدريس السلاوي,,+212 6 60 02 95 02,,9800.0,802.0,30.0,0.45
restauration_loisirs,12909627495,node,Leopard,restaurant,33.5998233,-7.6549199,Boulevard Driss Slaoui شارع إدريس السلاوي,,,https://leopardcasablanca.com/,10232.0,534.0,55.0,0.408
restauration_loisirs,12909627496,node,L'Avenue,restaurant,33.6006691,-7.6550357,Boulevard Driss Slaoui شارع إدريس السلاوي,,+212 5 22 39 00 39,https://lavenue.ma/,10324.0,496.0,23.0,0.462
restauration_loisirs,12909627497,node,Cézanne,restaurant,33.6010073,-7.6550527,Boulevard Driss Slaoui شارع إدريس السلاوي,,+212 5 22 39 20 30,,10361.0,480.0,29.0,0.452
restauration_loisirs,12909627499,node,Etçi Mehmet,restaurant,33.6032711,-7.6570838,Boulevard Driss Slaoui شارع إدريس السلاوي,,+212 5 22 94 94 03,https://etcimehmet.ma/,10590.0,210.0,23.0,0.464
restauration_loisirs,12909652401,node,L'Abri,restaurant,33.5868365,-7.6474582,Boulevard Bir Anzarane شارع بئر أنزران,,+212 5 22 94 94 01,https://labri.ma/,8927.0,55.0,22.0,0.712
restauration_loisirs,12909652402,node,Chili's,restaurant,33.5874321,-7.6484003,Boulevard Abdelkrim El Khattabi شارع عبد الكريم الخطابي,,+212 5 22 39 05 00,,8973.0,27.0,36.0,0.757
restauration_loisirs,12909652406,node,Yo Ti Tam,restaurant,33.5680095,-7.6589079,Boulevard Sidi Abderrahmane شارع سيدي عبد الرحمان,,,,6677.0,1047.0,24.0,0.46
restauration_loisirs,12909652408,node,Little Mamma,restaurant,33.5686915,-7.660003,Boulevard Sidi Abderrahmane شارع سيدي عبد الرحمان,,,,6739.0,1068.0,37.0,0.438
restauration_loisirs,12909652409,node,Trois W,cafe,33.5725173,-7.6668842,Boulevard Ibnou Sina شارع ابن سينا,,,,7118.0,738.0,21.0,0.465
restauration_loisirs,12909722005,node,Megarama,cinema,33.5964047,-7.6672777,Boulevard de la Corniche شارع الكورنيش,,+212 5 22 79 88 88,https://casablanca.megarama.ma/,9773.0,53.0,122.0,0.715
restauration_loisirs,12909722006,node,Al Tazaj الطازج,fast_food,33.5959316,-7.6744327,Boulevard de la Corniche شارع الكورنيش,,,,9735.0,331.0,29.0,0.452
restauration_loisirs,12909722007,node,ماكدونالدز,fast_food,33.6012598,-7.66158,Boulevard de la Corniche شارع الكورنيش,,,,10333.0,35.0,124.0,0.744
restauration_loisirs,12909744914,node,Espace Bader,fast_food,33.5953806,-7.6399885,Rue Annaba زنقة عنابة,,,,9656.0,170.0,344.0,0.528
restauration_loisirs,12910087521,node,Marly Boutique Hotel,hotel,33.5873894,-7.6405033,,,+212 5 22 04 21 21,https://www.marlyboutiquehotel.com/,8815.0,29.0,99.0,0.754
restauration_loisirs,12910087522,node,Citadines,hotel,33.5917571,-7.6405731,,,,https://www.discoverasr.com/en/citadines/morocco/citadines-racine-casablanca,9282.0,253.0,25.0,0.458
restauration_loisirs,12910521683,node,Shanghai Garden,restaurant,33.5794073,-7.6505023,Rue Mamoun Mohamed زنقة مامون محمد,,,,8060.0,378.0,259.0,0.195
restauration_loisirs,12914244268,node,Zen Suites,hotel,33.5866932,-7.63955,,,,,8715.0,33.0,25.0,0.747
restauration_loisirs,12915229838,node,Dupond,cafe,33.5793092,-7.6555099,,,,,7965.0,21.0,34.0,0.766
restauration_loisirs,12915342606,node,Unique Fitness Club,fitness_centre,33.5901585,-7.6768856,,,,,9110.0,146.0,156.0,0.566
restauration_loisirs,12918778851,node,ONOMO Hotel,hotel,33.586511,-7.6387828,,,+212 5 20 00 10 00,https://www.onomohotels.com/hotel/onomo-hotel-casablanca-city-center/,8676.0,51.0,59.0,0.718
restauration_loisirs,12921943058,node,Zini,cafe,33.5101691,-7.6565816,,,,,1125.0,931.0,34.0,0.443
restauration_loisirs,12926370993,node,Pestana,hotel,33.597788,-7.6666425,Boulevard de la Corniche شارع الكورنيش,,+212 5 22 79 57 00,https://www.pestana.com/en/hotel/pestana-casablanca,9928.0,124.0,243.0,0.602
restauration_loisirs,12990192201,node,Chez Zozo,restaurant,33.5966265,-7.6108546,Avenue des Forces Armées Royales شارع الجيش الملكي,,+212 6 26 64 32 59,,8514.0,27.0,114.0,0.757
restauration_loisirs,13000273620,node,Restaurant Bidoune Monafesse,restaurant,33.5987593,-7.619166,,,,,9107.0,242.0,218.0,0.413
restauration_loisirs,13006104534,node,Dar Dada,restaurant,33.6041396,-7.6216351,,,,,9736.0,162.0,92.0,0.541
restauration_loisirs,13012325001,node,Planète des Fruits,fast_food,33.5848682,-7.6359971,,,,,8432.0,205.0,19.0,0.472
restauration_loisirs,13046893850,node,Espace Bistro,restaurant,33.5465329,-7.5948079,Boulevard El Khalil شارع الخليل,Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,+212 664 03 44 33,,3195.0,590.0,29.0,0.452
restauration_loisirs,13062601522,node,ماكدونالدز,fast_food,33.5956689,-7.6779779,Boulevard de la Corniche شارع الكورنيش,,,,9729.0,437.0,30.0,0.45
restauration_loisirs,13064677588,node,El Ghanouj,restaurant,33.5836773,-7.6399474,Rue Normandie زنقة نورماندي,,,,8405.0,369.0,25.0,0.458
restauration_loisirs,13067730676,node,Hôtel Al Mamoun فندق المامون,hotel,33.5942947,-7.6169452,,,+212 5 22 20 54 20,,8577.0,217.0,190.0,0.453
restauration_loisirs,13067730677,node,Appart-Hotel Bel Anfa,hotel,33.5933398,-7.6167855,Rue Idriss Lahrizi,,+212 5 22 20 95 31,,8479.0,322.0,116.0,0.307
restauration_loisirs,13068008932,node,Barceló Casablanca,hotel,33.5910965,-7.6353824,Boulevard d'Anfa شارع أنفا,,+212 5 22 20 80 00,https://www.barcelo.com/fr-fr/barcelo-casablanca/,9090.0,27.0,250.0,0.757
restauration_loisirs,13071776157,node,Unico Hôtel,hotel,33.5850269,-7.6388782,Rue Oussama Ibnou Zaid زنقة أسامة بن زيد,,,,8520.0,206.0,53.0,0.47
restauration_loisirs,13076749092,node,Gray Boutique Hotel Casablanca,hotel,33.5931956,-7.6409983,,,+212 5 22 42 78 00,https://www.grayboutiquehotel.com/,9447.0,304.0,140.0,0.314
restauration_loisirs,13080332132,node,Kenzi Tower Hotel,hotel,33.5865866,-7.6320846,,,,https://www.kenzi-hotels.com/en/kenzi-tower,8534.0,45.0,57.0,0.728
restauration_loisirs,13080332133,node,Hôtel Down Town Maarif,hotel,33.5861685,-7.636068,Rue El Kadi Iass زنقة القاضي إياس,,,,8573.0,60.0,34.0,0.704
restauration_loisirs,13082782986,node,Le Vélodrome,restaurant,33.5899924,-7.64666,Boulevard Abdellatif Ben Kadour شارع عبد اللطيف بن قدور,,+212 5 22 23 45 46,,9268.0,253.0,23.0,0.462
restauration_loisirs,13083664828,node,Le Palace d'Anfa,hotel,33.5899345,-7.6381384,Boulevard d'Anfa شارع أنفا,,,https://www.lepalacedanfa-hotel.com/,9027.0,27.0,196.0,0.757
restauration_loisirs,13083739162,node,Adagio,hotel,33.5853855,-7.6442143,Boulevard Bir Anzarane شارع بئر أنزران,,+212 5 22 23 95 00,https://www.adagio-city.com/fr/hotel-b3h3-aparthotel-adagio-casablanca-city-center/index.shtml,8710.0,267.0,26.0,0.457
restauration_loisirs,13092969224,node,Smart Fit,fitness_centre,33.5866623,-7.6383139,,,,,8680.0,22.0,83.0,0.765
restauration_loisirs,13093077990,node,Pomme de Pain,restaurant,33.5772223,-7.6253019,,,,,7396.0,698.0,25.0,0.458
restauration_loisirs,13093077994,node,Ibis,hotel,33.5778977,-7.6250489,,,,,7466.0,620.0,37.0,0.438
restauration_loisirs,13093077995,node,O Chef,restaurant,33.5782133,-7.6252155,Boulevard Abdelmoumen شارع عبد المومن,,,,7503.0,589.0,17.0,0.472
restauration_loisirs,13093077996,node,New Hotel,hotel,33.5784496,-7.6250604,,,,,7527.0,560.0,21.0,0.465
